order_line_id,order_id,product_supplier_id,design_id,quantity,discount_id
18998,7636,202,54,1,
18999,7636,207,42,1,
19000,7636,208,94,1,
19001,7637,221,43,6,
19002,7637,228,46,2,
19003,7637,230,140,3,
19004,7638,193,109,4,
19005,7638,33,112,3,
19006,7638,53,125,2,
19007,7638,1,9,1,
19008,7639,89,102,2,
19009,7639,185,130,4,
19010,7639,99,21,3,
19011,7640,67,9,1,
19012,7640,53,89,1,
19013,7640,166,65,6,
19014,7641,17,55,1,
19015,7641,168,125,1,
19016,7641,114,114,4,
19017,7641,127,54,1,
19018,7642,138,45,2,
19019,7642,53,83,3,
19020,7642,89,42,2,
19021,7643,13,17,3,
19022,7643,114,97,6,
19023,7643,28,107,4,
19024,7644,143,115,2,
19025,7644,115,15,2,
19026,7644,48,9,3,
19027,7644,143,11,1,
19028,7645,224,108,4,
19029,7645,213,82,2,
19030,7645,157,101,1,
19031,7646,109,22,2,
19032,7646,103,64,1,
19033,7646,43,134,2,
19034,7647,58,83,3,
19035,7647,174,84,1,
19036,7647,189,32,3,
19037,7647,188,127,3,
19038,7648,226,46,1,
19039,7648,176,14,2,
19040,7648,25,116,3,
19041,7649,11,26,3,
19042,7649,127,4,1,
19043,7649,196,46,2,
19044,7650,153,130,1,
19045,7650,53,65,1,
19046,7650,73,68,3,
19047,7650,15,32,5,
19048,7651,53,68,1,
19049,7651,164,14,1,
19050,7651,217,13,1,
19051,7652,115,7,1,
19052,7652,64,141,4,
19053,7652,7,97,1,
19054,7653,223,85,4,
19055,7653,40,118,2,
19056,7653,178,48,1,
19057,7653,78,4,3,
19058,7654,149,36,1,
19059,7654,111,21,2,
19060,7654,90,111,1,
19061,7655,28,117,1,
19062,7655,33,81,4,
19063,7655,212,32,4,
19064,7656,225,143,4,
19065,7656,179,85,2,
19066,7656,138,110,5,
19067,7656,200,137,2,
19068,7657,195,64,4,
19069,7657,67,34,5,
19070,7657,51,111,1,
19071,7658,218,121,2,
19072,7658,52,14,3,
19073,7658,181,88,1,
19074,7659,217,37,3,
19075,7659,194,6,4,
19076,7659,99,32,4,
19077,7659,93,93,5,
19078,7660,56,99,1,
19079,7660,28,85,5,
19080,7660,9,24,2,
19081,7661,13,137,1,
19082,7661,20,65,2,
19083,7661,167,96,2,
19084,7662,163,46,2,
19085,7662,174,103,4,
19086,7662,162,63,2,
19087,7662,5,44,4,
19088,7663,8,126,1,
19089,7663,21,90,5,
19090,7663,62,22,2,
19091,7664,140,85,1,
19092,7664,63,8,4,
19093,7664,105,20,4,
19094,7665,219,107,5,
19095,7665,104,145,4,
19096,7665,72,127,2,
19097,7665,203,108,1,
19098,7666,26,98,5,
19099,7666,63,42,1,
19100,7666,43,112,5,
19101,7667,34,59,3,
19102,7667,67,129,3,
19103,7667,105,2,3,
19104,7668,51,22,1,
19105,7668,43,88,5,
19106,7668,19,51,1,
19107,7668,54,126,2,
19108,7669,208,87,3,
19109,7669,140,141,3,
19110,7669,43,55,1,
19111,7670,91,121,3,
19112,7670,102,17,1,
19113,7670,59,117,4,
19114,7671,17,128,2,
19115,7671,149,66,3,
19116,7671,144,40,3,
19117,7671,32,113,2,
19118,7672,211,52,2,
19119,7672,120,73,5,
19120,7672,43,109,1,
19121,7673,43,59,1,
19122,7673,137,79,1,
19123,7673,34,134,1,
19124,7674,11,19,3,
19125,7674,179,5,1,
19126,7674,157,18,3,
19127,7674,5,133,1,
19128,7675,176,30,1,
19129,7675,206,85,2,
19130,7675,175,2,2,
19131,7676,225,137,1,
19132,7676,99,20,5,
19133,7676,5,12,3,
19134,7677,2,52,5,
19135,7677,88,124,2,
19136,7677,33,28,2,
19137,7677,50,131,2,
19138,7678,39,130,5,
19139,7678,58,99,2,
19140,7678,191,52,3,
19141,7679,228,65,2,
19142,7679,105,14,2,
19143,7679,34,135,5,
19144,7680,199,90,3,
19145,7680,135,11,2,
19146,7680,102,93,1,
19147,7680,123,125,3,
19148,7681,48,135,3,
19149,7681,223,51,3,
19150,7681,92,120,1,
19151,7682,117,59,2,
19152,7682,106,139,5,
19153,7682,87,58,6,
19154,7683,198,13,6,
19155,7683,119,6,6,
19156,7683,217,110,4,
19157,7683,79,75,2,
19158,7684,5,137,4,
19159,7684,222,55,4,
19160,7684,35,91,2,
19161,7685,199,120,4,
19162,7685,2,35,4,
19163,7685,200,118,6,
19164,7686,28,47,3,
19165,7686,208,2,2,
19166,7686,78,1,4,
19167,7686,3,59,1,
19168,7687,60,20,1,
19169,7687,43,87,2,
19170,7687,198,22,1,
19171,7688,74,25,1,
19172,7688,53,14,3,
19173,7688,159,40,2,
19174,7689,175,131,4,
19175,7689,182,19,2,
19176,7689,187,23,1,
19177,7689,189,119,6,
19178,7690,197,103,1,
19179,7690,202,63,3,
19180,7690,207,124,1,
19181,7691,208,55,1,
19182,7691,221,102,3,
19183,7691,228,53,1,
19184,7692,230,120,4,
19185,7692,21,22,5,
19186,7692,143,2,3,
19187,7692,201,50,6,
19188,7693,45,94,5,
19189,7693,177,64,1,
19190,7693,60,89,3,
19191,7694,203,75,3,
19192,7694,21,37,1,
19193,7694,182,119,2,
19194,7695,43,75,1,
19195,7695,54,110,2,
19196,7695,67,73,5,
19197,7695,148,13,6,
19198,7696,207,87,1,
19199,7696,174,36,2,
19200,7696,163,123,3,
19201,7697,74,62,1,
19202,7697,74,69,4,
19203,7697,11,42,1,
19204,7698,222,64,2,
19205,7698,204,122,5,
19206,7698,21,59,1,
19207,7698,127,83,4,
19208,7699,60,67,2,
19209,7699,28,31,2,
19210,7699,130,59,4,
19211,7700,167,4,3,
19212,7700,220,22,1,
19213,7700,7,103,1,
19214,7701,170,44,3,
19215,7701,35,94,1,
19216,7701,103,69,1,
19217,7701,43,93,2,
19218,7702,50,106,1,
19219,7702,68,89,2,
19220,7702,88,38,3,
19221,7703,122,135,6,
19222,7703,54,96,3,
19223,7703,106,102,4,
19224,7704,53,25,1,
19225,7704,85,118,5,
19226,7704,33,9,2,
19227,7704,49,145,1,
19228,7705,110,81,1,
19229,7705,74,55,2,
19230,7705,200,32,4,
19231,7706,180,145,3,
19232,7706,67,80,1,
19233,7706,125,48,5,
19234,7707,23,129,1,
19235,7707,177,26,2,
19236,7707,134,95,2,
19237,7707,178,121,1,
19238,7708,67,136,2,
19239,7708,192,37,4,
19240,7708,28,44,2,
19241,7709,66,57,3,
19242,7709,153,61,3,
19243,7709,203,118,2,
19244,7710,53,46,4,
19245,7710,90,18,2,
19246,7710,22,78,3,
19247,7710,22,100,1,
19248,7711,54,83,1,
19249,7711,9,82,1,
19250,7711,13,53,1,
19251,7712,20,100,2,
19252,7712,167,24,2,
19253,7712,163,85,1,
19254,7713,174,40,3,
19255,7713,74,105,2,
19256,7713,196,143,2,
19257,7713,1,91,3,
19258,7714,19,117,1,
19259,7714,108,107,1,
19260,7714,36,99,4,
19261,7715,132,104,1,
19262,7715,175,142,3,
19263,7715,190,78,2,
19264,7716,198,134,1,
19265,7716,103,95,1,
19266,7716,224,38,2,
19267,7716,153,93,3,
19268,7717,113,20,3,
19269,7717,84,51,5,
19270,7717,106,87,1,
19271,7718,156,6,3,
19272,7718,182,105,3,
19273,7718,21,35,1,
19274,7719,1,37,2,
19275,7719,178,133,4,
19276,7719,54,138,2,
19277,7719,31,72,2,
19278,7720,122,128,2,
19279,7720,127,29,3,
19280,7720,22,26,1,
19281,7721,165,55,4,
19282,7721,124,138,5,
19283,7721,192,109,2,
19284,7722,58,99,3,
19285,7722,35,101,4,
19286,7722,212,143,1,
19287,7722,23,76,3,
19288,7723,76,37,4,
19289,7723,203,71,1,
19290,7723,72,29,1,
19291,7724,76,84,3,
19292,7724,31,75,1,
19293,7724,13,67,1,
19294,7725,67,25,4,
19295,7725,60,21,1,
19296,7725,74,118,2,
19297,7725,162,130,4,
19298,7726,41,47,6,
19299,7726,177,108,1,
19300,7726,43,91,4,
19301,7727,150,73,2,
19302,7727,74,105,1,
19303,7727,144,26,4,
19304,7728,98,90,3,
19305,7728,79,46,3,
19306,7728,206,34,1,
19307,7728,58,101,2,
19308,7729,18,109,1,
19309,7729,43,140,3,
19310,7729,54,7,5,
19311,7730,135,144,4,
19312,7730,88,119,1,
19313,7730,199,11,4,
19314,7731,221,42,1,
19315,7731,129,132,4,
19316,7731,35,1,2,
19317,7731,130,87,3,
19318,7732,99,23,2,
19319,7732,20,3,1,
19320,7732,19,46,1,
19321,7733,166,105,1,
19322,7733,188,105,3,
19323,7733,193,42,1,
19324,7734,109,5,5,
19325,7734,82,40,1,
19326,7734,167,89,5,
19327,7734,35,10,2,
19328,7735,174,109,2,
19329,7735,154,23,1,
19330,7735,135,30,3,
19331,7736,205,103,4,
19332,7736,188,58,2,
19333,7736,35,63,2,
19334,7737,216,30,4,
19335,7737,126,138,3,
19336,7737,28,31,4,
19337,7737,201,68,2,
19338,7738,33,6,4,
19339,7738,182,110,4,
19340,7738,203,47,4,
19341,7739,116,101,3,
19342,7739,133,108,3,
19343,7739,59,62,1,
19344,7740,181,114,3,
19345,7740,28,45,3,
19346,7740,64,50,6,
19347,7740,80,58,1,
19348,7741,5,108,3,
19349,7741,124,48,2,
19350,7741,131,29,4,
19351,7742,148,100,3,
19352,7742,99,35,1,
19353,7742,67,35,2,
19354,7743,21,136,1,
19355,7743,149,96,2,
19356,7743,65,105,1,
19357,7743,18,88,3,
19358,7744,44,117,4,
19359,7744,169,19,1,
19360,7744,76,63,3,
19361,7745,159,57,3,
19362,7745,175,36,1,
19363,7745,182,65,1,
19364,7746,187,50,3,
19365,7746,189,3,3,
19366,7746,197,122,3,
19367,7746,202,123,1,
19368,7747,207,142,2,
19369,7747,208,8,4,
19370,7747,221,128,3,
19371,7748,228,87,2,
19372,7748,230,111,2,
19373,7748,33,134,2,
19374,7749,28,113,5,
19375,7749,68,118,2,
19376,7749,189,137,2,
19377,7749,129,49,3,
19378,7750,48,10,1,
19379,7750,190,60,1,
19380,7750,54,131,4,
19381,7751,182,28,2,
19382,7751,33,90,1,
19383,7751,152,83,2,
19384,7752,35,144,5,
19385,7752,31,127,1,
19386,7752,170,137,1,
19387,7752,5,81,3,
19388,7753,58,29,2,
19389,7753,102,6,2,
19390,7753,13,96,1,
19391,7754,174,42,2,
19392,7754,95,23,6,
19393,7754,110,74,3,
19394,7755,42,130,1,
19395,7755,64,133,2,
19396,7755,181,19,1,
19397,7755,54,137,1,
19398,7756,161,95,1,
19399,7756,174,144,4,
19400,7756,164,119,1,
19401,7757,9,66,3,
19402,7757,13,56,6,
19403,7757,20,85,2,
19404,7758,167,11,4,
19405,7758,163,106,1,
19406,7758,174,5,2,
19407,7758,114,103,1,
19408,7759,16,133,1,
19409,7759,140,70,2,
19410,7759,79,94,4,
19411,7760,133,121,3,
19412,7760,125,18,3,
19413,7760,164,37,1,
19414,7761,187,44,1,
19415,7761,193,83,1,
19416,7761,186,106,1,
19417,7761,124,75,3,
19418,7762,156,122,2,
19419,7762,207,53,1,
19420,7762,43,48,1,
19421,7763,186,95,2,
19422,7763,122,54,1,
19423,7763,28,55,1,
19424,7764,230,82,2,
19425,7764,143,114,5,
19426,7764,21,57,2,
19427,7764,183,18,1,
19428,7765,92,85,3,
19429,7765,215,85,1,
19430,7765,126,103,1,
19431,7766,150,61,4,
19432,7766,33,125,2,
19433,7766,94,115,3,
19434,7767,172,128,1,
19435,7767,176,131,2,
19436,7767,33,97,1,
19437,7767,2,26,2,
19438,7768,28,127,1,
19439,7768,194,67,3,
19440,7768,229,107,1,
19441,7769,47,89,1,
19442,7769,75,36,1,
19443,7769,16,66,3,
19444,7770,58,30,4,
19445,7770,76,93,2,
19446,7770,43,81,2,
19447,7770,134,84,1,
19448,7771,29,41,3,
19449,7771,134,113,2,
19450,7771,128,30,1,
19451,7772,47,67,4,
19452,7772,229,84,4,
19453,7772,34,117,1,
19454,7773,159,9,2,
19455,7773,175,68,2,
19456,7773,182,134,2,
19457,7773,187,86,2,
19458,7774,189,83,5,
19459,7774,197,89,1,
19460,7774,202,121,5,
19461,7775,207,143,4,
19462,7775,208,107,1,
19463,7775,221,81,1,
19464,7776,228,52,4,
19465,7776,230,94,3,
19466,7776,200,51,2,
19467,7776,28,67,4,
19468,7777,35,17,1,
19469,7777,216,67,1,
19470,7777,67,50,4,
19471,7778,48,62,2,
19472,7778,94,76,4,
19473,7778,93,87,1,
19474,7779,54,54,2,
19475,7779,207,17,6,
19476,7779,122,107,2,
19477,7779,58,77,2,
19478,7780,153,28,1,
19479,7780,53,89,4,
19480,7780,229,59,2,
19481,7781,132,26,2,
19482,7781,28,113,2,
19483,7781,215,88,4,
19484,7782,142,113,5,
19485,7782,63,114,5,
19486,7782,225,87,2,
19487,7782,99,74,3,
19488,7783,206,141,1,
19489,7783,47,101,1,
19490,7783,21,124,1,
19491,7784,82,105,4,
19492,7784,141,32,1,
19493,7784,21,87,1,
19494,7785,128,68,5,
19495,7785,153,32,3,
19496,7785,91,120,2,
19497,7785,188,52,3,
19498,7786,116,60,2,
19499,7786,77,49,2,
19500,7786,67,63,1,
19501,7787,143,91,5,
19502,7787,21,28,2,
19503,7787,27,35,3,
19504,7788,156,73,1,
19505,7788,17,127,1,
19506,7788,167,58,3,
19507,7788,177,98,3,
19508,7789,209,124,1,
19509,7789,5,47,4,
19510,7789,148,68,1,
19511,7790,220,138,4,
19512,7790,54,121,1,
19513,7790,11,40,1,
19514,7791,43,71,2,
19515,7791,48,75,2,
19516,7791,215,91,3,
19517,7791,29,24,2,
19518,7792,16,144,2,
19519,7792,60,8,3,
19520,7792,52,40,2,
19521,7793,98,121,1,
19522,7793,105,91,4,
19523,7793,21,118,5,
19524,7794,58,5,2,
19525,7794,66,34,6,
19526,7794,74,110,3,
19527,7794,223,105,3,
19528,7795,186,116,1,
19529,7795,64,90,3,
19530,7795,67,64,1,
19531,7796,129,144,1,
19532,7796,113,142,1,
19533,7796,166,23,2,
19534,7797,64,1,1,
19535,7797,226,135,4,
19536,7797,200,109,2,
19537,7797,76,103,1,
19538,7798,24,87,2,
19539,7798,100,102,4,
19540,7798,23,27,5,
19541,7799,28,96,3,
19542,7799,70,98,4,
19543,7799,174,115,1,
19544,7800,19,134,2,
19545,7800,169,74,5,
19546,7800,230,37,3,
19547,7800,55,48,5,
19548,7801,125,24,4,
19549,7801,10,27,2,
19550,7801,94,71,2,
19551,7802,9,131,2,
19552,7802,13,22,6,
19553,7802,20,59,3,
19554,7803,167,134,3,
19555,7803,163,136,2,
19556,7803,174,134,1,
19557,7803,50,137,5,
19558,7804,208,7,3,
19559,7804,101,136,3,
19560,7804,53,109,1,
19561,7805,191,85,1,
19562,7805,22,119,1,
19563,7805,213,2,1,
19564,7806,201,63,4,
19565,7806,13,137,4,
19566,7806,83,60,1,
19567,7806,33,16,3,
19568,7807,25,53,1,
19569,7807,116,70,1,
19570,7807,204,100,4,
19571,7808,77,37,1,
19572,7808,8,94,3,
19573,7808,208,140,1,
19574,7809,182,73,4,
19575,7809,222,70,3,
19576,7809,33,20,3,
19577,7809,229,102,5,
19578,7810,148,53,6,
19579,7810,149,1,3,
19580,7810,109,114,5,
19581,7811,136,14,2,
19582,7811,208,13,4,
19583,7811,77,37,6,
19584,7812,51,74,4,
19585,7812,185,109,3,
19586,7812,33,29,4,
19587,7812,52,54,2,
19588,7813,106,22,2,
19589,7813,145,88,5,
19590,7813,140,68,1,
19591,7814,117,99,1,
19592,7814,40,54,1,
19593,7814,229,125,4,
19594,7815,74,69,2,
19595,7815,190,91,3,
19596,7815,211,98,2,
19597,7815,186,44,3,
19598,7816,162,8,2,
19599,7816,79,72,3,
19600,7816,58,28,4,
19601,7817,164,41,3,
19602,7817,222,126,1,
19603,7817,148,1,4,
19604,7818,130,6,4,
19605,7818,17,50,4,
19606,7818,110,23,3,
19607,7818,102,66,3,
19608,7819,38,112,2,
19609,7819,133,76,3,
19610,7819,170,9,2,
19611,7820,14,83,1,
19612,7820,125,111,3,
19613,7820,160,25,1,
19614,7821,201,139,2,
19615,7821,118,141,1,
19616,7821,153,95,4,
19617,7821,110,22,2,
19618,7822,74,40,5,
19619,7822,72,16,2,
19620,7822,209,116,2,
19621,7823,5,24,6,
19622,7823,25,82,5,
19623,7823,142,82,2,
19624,7824,90,53,3,
19625,7824,169,82,1,
19626,7824,54,100,1,
19627,7824,43,28,1,
19628,7825,31,27,5,
19629,7825,228,118,2,
19630,7825,74,7,3,
19631,7826,33,64,1,
19632,7826,135,143,2,
19633,7826,77,130,5,
19634,7827,159,134,1,
19635,7827,175,25,4,
19636,7827,182,105,3,
19637,7827,187,42,4,
19638,7828,189,54,1,
19639,7828,197,3,1,
19640,7828,202,33,2,
19641,7829,207,141,1,
19642,7829,208,89,3,
19643,7829,221,75,3,
19644,7830,228,73,1,
19645,7830,230,34,1,
19646,7830,194,33,1,
19647,7830,179,125,5,
19648,7831,53,123,4,
19649,7831,48,68,2,
19650,7831,9,48,6,
19651,7832,82,62,1,
19652,7832,66,4,4,
19653,7832,22,145,1,
19654,7833,194,94,5,
19655,7833,37,48,2,
19656,7833,127,50,6,
19657,7833,8,5,2,
19658,7834,36,128,4,
19659,7834,62,130,2,
19660,7834,162,133,3,
19661,7835,183,16,5,
19662,7835,74,26,2,
19663,7835,13,99,4,
19664,7836,3,13,1,
19665,7836,67,94,1,
19666,7836,83,83,1,
19667,7836,73,100,2,
19668,7837,67,108,5,
19669,7837,142,103,2,
19670,7837,54,26,1,
19671,7838,84,10,3,
19672,7838,211,62,3,
19673,7838,61,7,3,
19674,7839,150,125,4,
19675,7839,184,36,4,
19676,7839,74,96,3,
19677,7839,76,54,1,
19678,7840,44,53,1,
19679,7840,184,89,5,
19680,7840,43,59,1,
19681,7841,53,81,2,
19682,7841,87,14,5,
19683,7841,97,25,1,
19684,7842,72,118,1,
19685,7842,188,21,2,
19686,7842,61,135,3,
19687,7842,87,37,5,
19688,7843,57,10,1,
19689,7843,35,41,2,
19690,7843,5,69,1,
19691,7844,77,99,1,
19692,7844,38,23,1,
19693,7844,152,17,2,
19694,7845,69,45,2,
19695,7845,64,89,4,
19696,7845,140,12,1,
19697,7845,24,62,2,
19698,7846,42,20,6,
19699,7846,84,22,2,
19700,7846,9,3,5,
19701,7847,13,66,4,
19702,7847,20,135,1,
19703,7847,167,27,2,
19704,7848,163,118,2,
19705,7848,174,35,5,
19706,7848,202,19,1,
19707,7848,37,138,1,
19708,7849,177,33,2,
19709,7849,32,94,1,
19710,7849,189,43,4,
19711,7850,141,123,3,
19712,7850,66,106,1,
19713,7850,126,104,3,
19714,7851,67,12,3,
19715,7851,186,140,1,
19716,7851,54,80,2,
19717,7851,84,137,2,
19718,7852,71,123,2,
19719,7852,224,49,1,
19720,7852,108,96,1,
19721,7853,220,8,6,
19722,7853,229,141,2,
19723,7853,18,55,4,
19724,7854,64,111,5,
19725,7854,215,105,3,
19726,7854,50,108,1,
19727,7854,1,118,4,
19728,7855,35,120,3,
19729,7855,53,142,1,
19730,7855,98,106,2,
19731,7856,138,24,1,
19732,7856,212,36,2,
19733,7856,67,45,2,
19734,7857,53,35,6,
19735,7857,91,96,3,
19736,7857,201,130,3,
19737,7857,5,117,1,
19738,7858,9,111,4,
19739,7858,21,90,4,
19740,7858,226,38,3,
19741,7859,97,54,3,
19742,7859,230,74,1,
19743,7859,159,136,4,
19744,7860,210,123,4,
19745,7860,33,89,3,
19746,7860,55,35,3,
19747,7860,27,58,3,
19748,7861,204,127,1,
19749,7861,58,76,2,
19750,7861,171,137,1,
19751,7862,70,1,1,
19752,7862,61,123,4,
19753,7862,184,144,1,
19754,7863,2,11,3,
19755,7863,229,28,1,
19756,7863,169,50,2,
19757,7863,223,86,4,
19758,7864,172,135,1,
19759,7864,110,33,6,
19760,7864,36,17,2,
19761,7865,93,1,4,
19762,7865,45,21,2,
19763,7865,159,8,1,
19764,7866,175,144,5,
19765,7866,182,72,2,
19766,7866,187,127,1,
19767,7866,189,43,3,
19768,7867,197,142,1,
19769,7867,202,6,3,
19770,7867,207,7,2,
19771,7868,208,73,3,
19772,7868,221,33,1,
19773,7868,228,103,1,
19774,7869,230,45,2,
19775,7869,77,52,1,
19776,7869,171,1,2,
19777,7869,214,133,3,
19778,7870,58,136,1,
19779,7870,130,39,3,
19780,7870,176,23,1,
19781,7871,77,84,2,
19782,7871,51,40,3,
19783,7871,33,4,3,
19784,7872,50,53,1,
19785,7872,201,62,2,
19786,7872,195,53,1,
19787,7872,98,30,2,
19788,7873,92,3,4,
19789,7873,35,108,3,
19790,7873,3,41,3,
19791,7874,196,136,3,
19792,7874,77,59,2,
19793,7874,62,75,2,
19794,7875,141,26,2,
19795,7875,68,132,2,
19796,7875,76,66,4,
19797,7875,169,67,1,
19798,7876,29,82,2,
19799,7876,29,50,2,
19800,7876,72,34,5,
19801,7877,9,108,6,
19802,7877,13,82,1,
19803,7877,20,114,1,
19804,7878,167,127,1,
19805,7878,163,28,2,
19806,7878,174,137,4,
19807,7878,45,6,3,
19808,7879,53,38,2,
19809,7879,73,46,4,
19810,7879,135,6,4,
19811,7880,115,88,2,
19812,7880,38,105,4,
19813,7880,116,64,1,
19814,7881,203,97,3,
19815,7881,195,130,1,
19816,7881,174,113,2,
19817,7881,192,114,3,
19818,7882,86,74,1,
19819,7882,85,141,1,
19820,7882,5,26,4,
19821,7883,202,80,1,
19822,7883,219,51,3,
19823,7883,56,4,2,
19824,7884,138,10,3,
19825,7884,154,18,6,
19826,7884,20,105,2,
19827,7884,124,53,1,
19828,7885,5,96,2,
19829,7885,132,51,3,
19830,7885,54,7,1,
19831,7886,155,69,3,
19832,7886,49,38,2,
19833,7886,43,8,3,
19834,7887,67,131,4,
19835,7887,43,97,2,
19836,7887,62,60,2,
19837,7887,107,111,1,
19838,7888,81,8,2,
19839,7888,193,70,1,
19840,7888,47,115,4,
19841,7889,130,55,1,
19842,7889,85,96,2,
19843,7889,40,128,2,
19844,7890,44,8,2,
19845,7890,143,140,2,
19846,7890,138,140,4,
19847,7890,139,58,2,
19848,7891,106,119,4,
19849,7891,58,25,3,
19850,7891,55,73,4,
19851,7892,207,22,1,
19852,7892,19,89,2,
19853,7892,76,81,3,
19854,7893,193,10,1,
19855,7893,146,19,2,
19856,7893,58,33,4,
19857,7893,164,102,1,
19858,7894,119,17,1,
19859,7894,171,67,3,
19860,7894,85,34,3,
19861,7895,130,81,1,
19862,7895,4,30,4,
19863,7895,7,125,4,
19864,7896,169,104,1,
19865,7896,43,13,3,
19866,7896,77,135,2,
19867,7896,172,59,3,
19868,7897,9,23,2,
19869,7897,46,35,1,
19870,7897,90,1,1,
19871,7898,206,17,6,
19872,7898,159,125,2,
19873,7898,58,99,1,
19874,7899,53,13,4,
19875,7899,9,75,4,
19876,7899,13,81,3,
19877,7899,20,8,4,
19878,7900,167,103,1,
19879,7900,163,128,1,
19880,7900,174,122,1,
19881,7901,72,10,5,
19882,7901,40,105,3,
19883,7901,28,96,2,
19884,7902,151,10,3,
19885,7902,190,74,3,
19886,7902,99,16,3,
19887,7902,188,141,3,
19888,7903,28,76,2,
19889,7903,5,82,2,
19890,7903,31,13,4,
19891,7904,89,16,3,
19892,7904,208,119,6,
19893,7904,188,5,1,
19894,7905,57,18,4,
19895,7905,222,3,3,
19896,7905,21,61,1,
19897,7905,28,78,2,
19898,7906,89,61,1,
19899,7906,28,36,1,
19900,7906,207,129,1,
19901,7907,98,38,1,
19902,7907,28,86,3,
19903,7907,33,41,5,
19904,7908,156,59,3,
19905,7908,100,99,4,
19906,7908,31,54,4,
19907,7908,128,104,2,
19908,7909,119,18,3,
19909,7909,139,57,5,
19910,7909,75,110,2,
19911,7910,67,18,4,
19912,7910,48,16,1,
19913,7910,63,66,3,
19914,7911,122,13,2,
19915,7911,227,10,2,
19916,7911,26,45,5,
19917,7911,5,54,2,
19918,7912,182,87,1,
19919,7912,194,10,4,
19920,7912,66,56,4,
19921,7913,133,49,1,
19922,7913,150,7,4,
19923,7913,62,36,2,
19924,7914,175,130,3,
19925,7914,25,85,2,
19926,7914,33,58,3,
19927,7914,53,107,4,
19928,7915,53,109,1,
19929,7915,63,100,1,
19930,7915,226,126,3,
19931,7916,172,88,3,
19932,7916,114,50,4,
19933,7916,115,105,4,
19934,7917,230,81,2,
19935,7917,222,26,1,
19936,7917,54,31,2,
19937,7917,64,27,3,
19938,7918,125,68,2,
19939,7918,67,40,4,
19940,7918,124,45,1,
19941,7919,43,106,1,
19942,7919,4,98,1,
19943,7919,93,107,4,
19944,7920,65,100,1,
19945,7920,43,74,1,
19946,7920,181,75,1,
19947,7920,17,3,4,
19948,7921,215,42,3,
19949,7921,159,71,5,
19950,7921,175,131,2,
19951,7922,182,2,1,
19952,7922,187,89,1,
19953,7922,189,74,1,
19954,7923,197,110,2,
19955,7923,202,47,4,
19956,7923,207,9,6,
19957,7923,208,139,4,
19958,7924,221,59,3,
19959,7924,228,4,3,
19960,7924,230,121,6,
19961,7925,61,4,1,
19962,7925,222,102,1,
19963,7925,123,24,4,
19964,7926,35,110,3,
19965,7926,98,6,1,
19966,7926,127,34,1,
19967,7926,54,128,1,
19968,7927,215,98,2,
19969,7927,3,21,1,
19970,7927,39,29,1,
19971,7928,120,102,3,
19972,7928,168,97,2,
19973,7928,102,62,6,
19974,7929,53,60,2,
19975,7929,43,107,1,
19976,7929,120,87,1,
19977,7929,215,60,3,
19978,7930,113,77,4,
19979,7930,66,4,2,
19980,7930,173,131,1,
19981,7931,126,110,2,
19982,7931,188,59,3,
19983,7931,112,71,1,
19984,7932,16,35,4,
19985,7932,13,120,1,
19986,7932,146,96,1,
19987,7932,135,20,4,
19988,7933,174,8,4,
19989,7933,158,94,1,
19990,7933,63,132,2,
19991,7934,76,143,1,
19992,7934,12,138,3,
19993,7934,114,85,2,
19994,7935,138,88,3,
19995,7935,58,60,1,
19996,7935,71,123,2,
19997,7935,68,138,2,
19998,7936,83,120,1,
19999,7936,120,16,1,
20000,7936,21,131,1,
20001,7937,82,20,2,
20002,7937,134,114,2,
20003,7937,215,123,3,
20004,7938,173,19,4,
20005,7938,48,128,6,
20006,7938,205,88,2,
20007,7938,8,104,4,
20008,7939,24,132,4,
20009,7939,185,67,1,
20010,7939,51,92,2,
20011,7940,150,32,1,
20012,7940,192,32,4,
20013,7940,10,5,4,
20014,7941,129,58,2,
20015,7941,6,65,1,
20016,7941,47,141,4,
20017,7941,225,11,3,
20018,7942,33,8,4,
20019,7942,54,110,1,
20020,7942,75,102,1,
20021,7943,64,58,4,
20022,7943,39,62,4,
20023,7943,53,93,1,
20024,7944,142,85,4,
20025,7944,164,94,4,
20026,7944,220,30,4,
20027,7944,21,42,3,
20028,7945,200,1,4,
20029,7945,35,132,2,
20030,7945,163,5,4,
20031,7946,46,76,2,
20032,7946,137,70,5,
20033,7946,20,72,3,
20034,7947,108,41,2,
20035,7947,33,4,1,
20036,7947,109,59,4,
20037,7947,6,90,4,
20038,7948,28,35,4,
20039,7948,68,47,3,
20040,7948,76,134,1,
20041,7949,36,33,1,
20042,7949,156,50,1,
20043,7949,109,44,1,
20044,7950,115,135,5,
20045,7950,150,57,1,
20046,7950,9,116,2,
20047,7950,13,25,1,
20048,7951,20,44,1,
20049,7951,167,45,2,
20050,7951,163,90,1,
20051,7952,174,67,1,
20052,7952,77,117,4,
20053,7952,6,141,1,
20054,7953,74,116,1,
20055,7953,136,106,1,
20056,7953,167,142,1,
20057,7953,5,111,1,
20058,7954,92,24,1,
20059,7954,21,143,1,
20060,7954,214,11,1,
20061,7955,172,58,1,
20062,7955,138,144,4,
20063,7955,199,17,5,
20064,7956,177,26,1,
20065,7956,17,13,2,
20066,7956,205,138,3,
20067,7956,231,31,3,
20068,7957,48,25,3,
20069,7957,1,50,1,
20070,7957,33,76,1,
20071,7958,111,36,3,
