order_line_id,delivery_rating,branch_rating,product_rating,customer_service_rating,review_date
19787,5,5,5,5,11/20/2024
18720,4,5,5,5,11/21/2024
19284,4,5,4,4,11/21/2024
19410,2,5,5,5,11/21/2024
19455,5,5,4,5,11/21/2024
19456,4,5,5,5,11/21/2024
19733,5,3,5,4,11/21/2024
19261,4,5,4,5,11/22/2024
19263,5,5,5,5,11/22/2024
19479,5,5,5,3,11/22/2024
19560,5,5,4,3,11/22/2024
19650,5,5,5,5,11/22/2024
19695,4,5,5,5,11/22/2024
19790,5,5,5,4,11/22/2024
19316,4,5,5,4,11/23/2024
19381,4,5,2,3,11/23/2024
19413,5,5,4,4,11/23/2024
19414,4,5,3,4,11/23/2024
19500,4,4,4,3,11/23/2024
19662,2,5,1,4,11/23/2024
19775,5,3,4,5,11/23/2024
19818,4,5,3,5,11/23/2024
18565,2,5,5,4,11/25/2024
18567,5,4,4,5,11/25/2024
19391,2,4,4,5,11/25/2024
19448,4,5,4,5,11/25/2024
19530,5,4,4,5,11/25/2024
19544,5,5,5,5,11/25/2024
19730,5,4,4,5,11/25/2024
20028,3,5,3,5,11/25/2024
19617,5,5,1,4,11/26/2024
19714,4,5,4,5,11/26/2024
19715,5,5,3,4,11/26/2024
19716,5,4,4,5,11/26/2024
19781,3,5,3,5,11/26/2024
19851,5,5,5,5,11/26/2024
19991,4,4,4,3,11/26/2024
20086,4,1,4,4,11/26/2024
18599,5,4,5,5,11/27/2024
19538,3,4,4,4,11/27/2024
19582,5,5,4,4,11/27/2024
19845,4,5,3,4,11/27/2024
20018,2,5,1,5,11/27/2024
20088,3,4,4,5,11/27/2024
19769,5,4,4,4,11/28/2024
19802,5,5,4,4,11/28/2024
19803,5,5,5,4,11/28/2024
19884,4,4,5,4,11/28/2024
19885,5,5,2,5,11/28/2024
19887,5,4,4,3,11/28/2024
19954,5,5,4,5,11/28/2024
19971,3,5,5,4,11/28/2024
20187,5,4,2,5,11/28/2024
20281,5,4,5,4,11/28/2024
19688,5,5,2,5,11/29/2024
19839,4,4,4,4,11/29/2024
20016,4,3,2,4,11/29/2024
20278,5,5,5,5,11/29/2024
20304,5,5,5,5,11/29/2024
18915,5,4,3,2,11/30/2024
18917,4,2,5,5,11/30/2024
19642,3,4,5,5,11/30/2024
19684,5,4,5,4,11/30/2024
19800,5,5,1,4,11/30/2024
19865,5,5,5,5,11/30/2024
19866,5,5,5,5,11/30/2024
20004,4,5,4,4,11/30/2024
20044,5,5,5,5,11/30/2024
20179,5,4,4,5,11/30/2024
19757,5,5,4,5,12/1/2024
19829,5,5,3,2,12/1/2024
19944,5,5,5,5,12/1/2024
19946,3,5,4,5,12/1/2024
19974,5,5,4,5,12/1/2024
19983,3,5,5,5,12/1/2024
20063,4,5,5,5,12/1/2024
20172,3,4,4,5,12/1/2024
20200,3,5,4,5,12/1/2024
20294,5,5,3,3,12/1/2024
20408,4,5,5,5,12/1/2024
20414,3,2,4,5,12/1/2024
20415,4,4,5,4,12/1/2024
20416,1,5,4,5,12/1/2024
20447,5,4,5,5,12/1/2024
20478,5,4,4,5,12/1/2024
20483,5,5,5,5,12/1/2024
19966,4,5,3,5,12/2/2024
20114,2,4,5,3,12/2/2024
20115,5,4,4,5,12/2/2024
20421,3,4,4,5,12/2/2024
20422,3,4,4,5,12/2/2024
19060,3,5,5,3,12/3/2024
19939,5,3,5,5,12/3/2024
19952,4,4,4,5,12/3/2024
20032,5,5,5,4,12/3/2024
20127,4,3,5,5,12/3/2024
20383,5,3,3,4,12/3/2024
20512,4,5,5,5,12/3/2024
19223,4,5,5,4,12/4/2024
19905,5,3,4,5,12/4/2024
20174,3,4,5,5,12/4/2024
20234,5,5,3,4,12/4/2024
20237,5,3,2,5,12/4/2024
20439,5,4,5,4,12/4/2024
20531,5,4,1,5,12/4/2024
20532,5,5,2,4,12/4/2024
19719,2,5,3,4,12/5/2024
19984,3,5,5,4,12/5/2024
20079,4,4,4,5,12/5/2024
20192,4,5,3,4,12/5/2024
20288,4,4,5,4,12/5/2024
20290,4,5,4,5,12/5/2024
20312,3,5,4,5,12/5/2024
20461,4,4,5,5,12/5/2024
20499,5,5,4,3,12/5/2024
20516,4,5,5,3,12/5/2024
20648,3,5,5,4,12/5/2024
19459,4,5,4,4,12/6/2024
20052,2,5,4,3,12/6/2024
20096,4,4,5,5,12/6/2024
20233,5,3,5,4,12/6/2024
20300,2,5,5,5,12/6/2024
20434,5,5,5,4,12/6/2024
20437,5,5,5,4,12/6/2024
20473,4,4,3,5,12/6/2024
20488,4,4,4,4,12/6/2024
20506,3,4,4,5,12/6/2024
20592,5,1,5,4,12/6/2024
20632,5,5,4,5,12/6/2024
19659,3,4,4,5,12/7/2024
20398,5,3,5,5,12/7/2024
20399,5,1,3,3,12/7/2024
20520,5,5,3,5,12/7/2024
20541,5,5,4,5,12/7/2024
20259,5,5,5,4,12/8/2024
20355,3,5,4,5,12/8/2024
20389,5,4,4,5,12/8/2024
20411,5,5,3,5,12/8/2024
20468,5,5,5,5,12/8/2024
19175,3,5,5,5,12/9/2024
20581,5,5,5,5,12/10/2024
20702,3,5,3,1,12/10/2024
20708,5,5,5,4,12/10/2024
20710,5,4,4,5,12/10/2024
20778,5,4,4,5,12/10/2024
20668,2,5,4,5,12/11/2024
20324,4,4,4,5,12/12/2024
20326,5,4,5,2,12/12/2024
20467,4,5,3,5,12/12/2024
20559,4,4,5,5,12/12/2024
20738,5,5,5,4,12/12/2024
20739,1,3,5,5,12/12/2024
20588,2,4,4,5,12/13/2024
20320,5,4,5,5,12/14/2024
20741,4,5,3,5,12/14/2024
20743,3,4,5,3,12/14/2024
20695,5,5,5,4,12/15/2024
20697,3,4,3,5,12/15/2024
19825,3,4,5,5,12/16/2024
20204,5,5,5,5,12/16/2024
20474,3,4,4,5,12/16/2024
20693,4,4,5,3,12/16/2024
20716,5,5,5,5,12/16/2024
20678,5,5,3,5,12/18/2024
20679,5,4,4,5,12/18/2024
20284,3,5,3,5,12/19/2024
20372,2,5,3,5,12/19/2024
20654,5,5,5,5,12/21/2024
20509,5,3,4,5,12/31/2024
20634,3,4,4,5,1/7/2025
20635,5,5,4,4,1/7/2025
